route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
LOOP,3,30101,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER,,
LOOP,3,30102,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30103,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER,,
LOOP,3,30104,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER,,
LOOP,3,30105,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30106,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER,,
LOOP,3,30107,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER,,
LOOP,3,30108,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER,,
LOOP,3,30109,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER,,
LOOP,3,30110,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30111,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER,,
LOOP,3,30112,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER,,
LOOP,3,30113,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30114,Counter Clockwise Loop,0,301,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30201,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER,,
LOOP,3,30202,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER,,
LOOP,3,30203,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30204,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER,,
LOOP,3,30205,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER,,
LOOP,3,30206,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER,,
LOOP,3,30207,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER,,
LOOP,3,30208,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30209,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER,,
LOOP,3,30210,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER,,
LOOP,3,30211,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30212,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER,,
LOOP,3,30213,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER,,
LOOP,3,30214,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30215,Counter Clockwise Loop,0,302,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30301,Counter Clockwise Loop,0,303,MWF_LOOP_OUTER,,
LOOP,3,30302,Counter Clockwise Loop,0,303,MWF_LOOP_OUTER,,
LOOP,3,30303,Counter Clockwise Loop,0,303,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30304,Counter Clockwise Loop,0,303,MWF_LOOP_OUTER,,
LOOP,3,30305,Counter Clockwise Loop,0,303,MWF_LOOP_OUTER,,
LOOP,3,30306,Counter Clockwise Loop,0,303,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30307,Counter Clockwise Loop,0,303,MWF_LOOP_OUTER,,
LOOP,3,30308,Counter Clockwise Loop,0,303,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30309,Counter Clockwise Loop,0,303,MWF_LOOP_OUTER,,
LOOP,3,30310,Counter Clockwise Loop,0,303,MWF_LOOP_OUTER,,
LOOP,3,30311,Counter Clockwise Loop,0,303,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30312,Counter Clockwise Loop,0,303,MWF_LOOP_OUTER,,
LOOP,3,30313,Counter Clockwise Loop,0,303,MWF_LOOP_OUTER_TO_MG,,
LOOP,3,30401,Clockwise Loop,1,304,MWF_LOOP_INNER,,
LOOP,3,30402,Clockwise Loop,1,304,MWF_LOOP_INNER_TO_MG,,
LOOP,3,30403,Clockwise Loop via West Remote,1,304,MWF_WRM_LOOP,,
LOOP,3,30404,Clockwise Loop,1,304,MWF_LOOP_INNER,,
LOOP,3,30405,Clockwise Loop,1,304,MWF_LOOP_INNER_TO_MG,,
LOOP,3,30406,Clockwise Loop,1,304,MWF_LOOP_INNER,,
LOOP,3,30407,Clockwise Loop,1,304,MWF_LOOP_INNER,,
LOOP,3,30408,Clockwise Loop,1,304,MWF_LOOP_INNER,,
LOOP,3,30409,Clockwise Loop,1,304,MWF_LOOP_INNER,,
LOOP,3,30410,Clockwise Loop,1,304,MWF_LOOP_INNER_TO_MG,,
LOOP,3,30411,Clockwise Loop,1,304,MWF_LOOP_INNER,,
LOOP,3,30412,Clockwise Loop,1,304,MWF_LOOP_INNER,,
LOOP,3,30413,Clockwise Loop,1,304,MWF_LOOP_INNER_TO_MG,,
LOOP,3,30414,Clockwise Loop,1,304,MWF_LOOP_INNER_TO_MG,,
LOOP,3,30501,Clockwise Loop,1,305,MWF_LOOP_INNER,,
LOOP,3,30502,Clockwise Loop,1,305,MWF_LOOP_INNER,,
LOOP,3,30503,Clockwise Loop,1,305,MWF_LOOP_INNER_TO_MG,,
LOOP,3,30504,Clockwise Loop,1,305,MWF_LOOP_INNER,,
LOOP,3,30505,Clockwise Loop,1,305,MWF_LOOP_INNER,,
LOOP,3,30506,Clockwise Loop,1,305,MWF_LOOP_INNER,,
LOOP,3,30507,Clockwise Loop,1,305,MWF_LOOP_INNER,,
LOOP,3,30508,Clockwise Loop,1,305,MWF_LOOP_INNER_TO_MG,,
LOOP,3,30509,Clockwise Loop,1,305,MWF_LOOP_INNER,,
LOOP,3,30510,Clockwise Loop,1,305,MWF_LOOP_INNER,,
LOOP,3,30511,Clockwise Loop,1,305,MWF_LOOP_INNER_TO_MG,,
LOOP,3,30512,Clockwise Loop,1,305,MWF_LOOP_INNER,,
LOOP,3,30513,Clockwise Loop,1,305,MWF_LOOP_INNER,,
LOOP,3,30514,Clockwise Loop,1,305,MWF_LOOP_INNER,,
LOOP,3,30515,Clockwise Loop,1,305,MWF_LOOP_INNER,,
LOOP,3,30516,Clockwise Loop,1,305,MWF_LOOP_INNER_TO_MG,,
LOOP,3,30601,Clockwise Loop,1,306,MWF_LOOP_INNER,,
LOOP,3,30602,Clockwise Loop,1,306,MWF_LOOP_INNER_TO_MG,,
LOOP,3,30603,Clockwise Loop,1,306,MWF_LOOP_INNER,,
LOOP,3,30604,Clockwise Loop,1,306,MWF_LOOP_INNER,,
LOOP,3,30605,Clockwise Loop,1,306,MWF_LOOP_INNER_TO_MG,,
LOOP,3,30606,Clockwise Loop,1,306,MWF_LOOP_INNER,,
LOOP,3,30607,Clockwise Loop,1,306,MWF_LOOP_INNER,,
LOOP,3,30608,Clockwise Loop,1,306,MWF_LOOP_INNER,,
LOOP,3,30609,Clockwise Loop,1,306,MWF_LOOP_INNER_TO_MG,,
LOOP,3,30610,Clockwise Loop,1,306,MWF_LOOP_INNER,,
LOOP,3,30611,Clockwise Loop,1,306,MWF_LOOP_INNER,,
LOOP,3,30612,Clockwise Loop,1,306,MWF_LOOP_INNER,,
LOOP,3,30613,Clockwise Loop,1,306,MWF_LOOP_INNER_TO_MG,,
LOOP,3,30614,Clockwise Loop,1,306,MWF_LOOP_INNER,,
LOOP,3,30615,Clockwise Loop,1,306,MWF_LOOP_INNER,,
LOOP,3,30616,Clockwise Loop,1,306,MWF_LOOP_INNER_TO_MG,,
UC,3,30701,Upper Campus to Oakes/West Remote,0,307,MWF_UC_ERM_TO_WRM,,
UC,3,30702,Upper Campus to East Remote,1,307,MWF_UC_WRM_TO_ERM,,
UC,3,30703,Upper Campus to Oakes/West Remote,0,307,MWF_UC_ERM_TO_WRM,,
UC,3,30704,Upper Campus to East Remote,1,307,MWF_UC_WRM_TO_ERM,,
UC,3,30705,Upper Campus to Oakes/West Remote,0,307,MWF_UC_ERM_TO_WRM,,
UC,3,30706,Upper Campus to East Remote,1,307,MWF_UC_WRM_TO_ERM,,
UC,3,30707,Upper Campus to Oakes/West Remote,0,307,MWF_UC_ERM_TO_WRM,,
UC,3,30708,Upper Campus to East Remote,1,307,MWF_UC_WRM_TO_ERM,,
UC,3,30709,Upper Campus to Oakes/West Remote,0,307,MWF_UC_ERM_TO_WRM,,
UC,3,30710,Upper Campus to East Remote,1,307,MWF_UC_WRM_TO_ERM,,
UC,3,30711,Upper Campus to Oakes/West Remote,0,307,MWF_UC_ERM_TO_WRM,,
UC,3,30712,Upper Campus to East Remote,1,307,MWF_UC_WRM_TO_ERM,,
UC,3,30713,Upper Campus to Oakes/West Remote,0,307,MWF_UC_ERM_TO_WRM,,
UC,3,30714,Upper Campus to East Remote,1,307,MWF_UC_WRM_TO_ERM,,
UC,3,30715,Upper Campus to Oakes/West Remote,0,307,MWF_UC_ERM_TO_WRM,,
UC,3,30716,Upper Campus to East Remote,1,307,MWF_UC_WRM_TO_ERM,,
UC,3,30717,Upper Campus to Oakes/West Remote,0,307,MWF_UC_ERM_TO_WRM,,
UC,3,30718,Upper Campus to East Remote,1,307,MWF_UC_WRM_TO_ERM,,
UC,3,30719,Upper Campus to Oakes/West Remote,0,307,MWF_UC_ERM_TO_WRM,,
UC,3,30801,Upper Campus to East Remote,1,308,MWF_UC_WRM_TO_ERM,,
