20114,,1501,4,0
20114,,2101,5,0
20114,13:30:00,2102,6,1
20114,,1617,7,0
20114,,1616,8,0
20114,13:34:00,1615,9,1
20114,,1509,10,0
20114,,2448,11,0
20114,,2516,12,0
20114,13:40:00,1505,13,1
20114,,2328,14,0
20114,,2739,15,0
20114,,1510,16,0
20114,13:43:00,1341,17,1
20115,13:45:00,1341,1,1
20115,,1342,2,0
20115,,2669,3,0
20115,,1501,4,0
20115,,2101,5,0
20115,13:50:00,2102,6,1
20115,,1617,7,0
20115,,1616,8,0
20115,13:54:00,1615,9,1
20115,,1509,10,0
20115,,2448,11,0
20115,,2516,12,0
20115,14:0:00,1505,13,1
20115,,2328,14,0
20115,,2739,15,0
20115,,1510,16,0
20115,14:3:00,1341,17,1
20201,07:30:00,1341,1,1
20201,,1342,2,0
20201,,2669,3,0
20201,,1501,4,0
20201,,2101,5,0
20201,07:35:00,2102,6,1
20201,,1617,7,0
20201,,1616,8,0
20201,07:38:00,1615,9,1
20201,,1509,10,0
20201,,2448,11,0
20201,,2516,12,0
20201,07:43:00,1505,13,1
20201,,2328,14,0
20201,,2739,15,0
20201,,1510,16,0
20201,07:46:00,1341,17,1
20202,07:50:00,1341,1,1
20202,,1342,2,0
20202,,2669,3,0
20202,,1501,4,0
20202,,2101,5,0
20202,07:55:00,2102,6,1
20202,,1617,7,0
20202,,1616,8,0
20202,07:58:00,1615,9,1
20202,,1509,10,0
20202,,2448,11,0
20202,,2516,12,0
20202,08:3:00,1505,13,1
20202,,2328,14,0
20202,,2739,15,0
20202,,1510,16,0
20202,08:6:00,1341,17,1
20203,08:20:00,1341,1,1
20203,,1342,2,0
20203,,2669,3,0
20203,,1501,4,0
20203,,2101,5,0
20203,08:26:00,2102,6,1
20203,,1617,7,0
20203,,1616,8,0
20203,08:30:00,1615,9,1
20203,,1509,10,0
20203,,2448,11,0
20203,,2516,12,0
20203,08:35:00,1505,13,1
20203,,2328,14,0
20203,,2739,15,0
20203,,1510,16,0
20203,08:38:00,1341,17,1
20204,09:0:00,1341,1,1
20204,,1342,2,0
20204,,2669,3,0
20204,,1501,4,0
20204,,2101,5,0
20204,09:6:00,2102,6,1
20204,,1617,7,0
20204,,1616,8,0
20204,09:10:00,1615,9,1
20204,,1509,10,0
20204,,2448,11,0
20204,,2516,12,0
20204,09:15:00,1505,13,1
20204,,2328,14,0
20204,,2739,15,0
20204,,1510,16,0
20204,09:18:00,1341,17,1
20205,09:20:00,1341,1,1
20205,,1342,2,0
20205,,2669,3,0
20205,,1501,4,0
20205,,2101,5,0
20205,09:26:00,2102,6,1
20205,,1617,7,0
20205,,1616,8,0
20205,09:30:00,1615,9,1
20205,,1509,10,0
20205,,2448,11,0
20205,,2516,12,0
20205,09:35:00,1505,13,1
20205,,2328,14,0
20205,,2739,15,0
20205,,1510,16,0
20205,09:38:00,1341,17,1
20206,09:40:00,1341,1,1
20206,,1342,2,0
20206,,2669,3,0
20206,,1501,4,0
20206,,2101,5,0
20206,09:46:00,2102,6,1
20206,,1617,7,0
20206,,1616,8,0
20206,09:50:00,1615,9,1
20206,,1509,10,0
20206,,2448,11,0
20206,,2516,12,0
20206,09:55:00,1505,13,1
20206,,2328,14,0
20206,,2739,15,0
20206,,1510,16,0
20206,09:58:00,1341,17,1
20207,10:5:00,1341,1,1
20207,,1342,2,0
20207,,2669,3,0
20207,,1501,4,0
20207,,2101,5,0
20207,10:10:00,2102,6,1
20207,,1617,7,0
20207,,1616,8,0
20207,10:14:00,1615,9,1
20207,,1509,10,0
20207,,2448,11,0
20207,,2516,12,0
20207,10:20:00,1505,13,1
20207,,2328,14,0
20207,,2739,15,0
20207,,1510,16,0
20207,10:23:00,1341,17,1
20208,10:25:00,1341,1,1
20208,,1342,2,0
20208,,2669,3,0
20208,,1501,4,0
20208,,2101,5,0
20208,10:30:00,2102,6,1
20208,,1617,7,0
20208,,1616,8,0
20208,10:34:00,1615,9,1
20208,,1509,10,0
20208,,2448,11,0
20208,,2516,12,0
20208,10:40:00,1505,13,1
20208,,2328,14,0
20208,,2739,15,0
20208,,1510,16,0
20208,10:43:00,1341,17,1
20209,11:30:00,1341,1,1
20209,,1342,2,0
20209,,2669,3,0
20209,,1501,4,0
20209,,2101,5,0
20209,11:35:00,2102,6,1
20209,,1617,7,0
20209,,1616,8,0
20209,11:39:00,1615,9,1
20209,,1509,10,0
20209,,2448,11,0
20209,,2516,12,0
20209,11:45:00,1505,13,1
20209,,2328,14,0
20209,,2739,15,0
20209,,1510,16,0
20209,11:48:00,1341,17,1
20210,11:55:00,1341,1,1
20210,,1342,2,0
20210,,2669,3,0
20210,,1501,4,0
20210,,2101,5,0
20210,12:0:00,2102,6,1
20210,,1617,7,0
20210,,1616,8,0
20210,12:4:00,1615,9,1
20210,,1509,10,0
20210,,2448,11,0
20210,,2516,12,0
20210,12:10:00,1505,13,1
20210,,2328,14,0
20210,,2739,15,0
20210,,1510,16,0
20210,12:13:00,1341,17,1
20211,12:15:00,1341,1,1
20211,,1342,2,0
20211,,2669,3,0
20211,,1501,4,0
20211,,2101,5,0
20211,12:20:00,2102,6,1
20211,,1617,7,0
20211,,1616,8,0
20211,12:24:00,1615,9,1
20211,,1509,10,0
20211,,2448,11,0
20211,,2516,12,0
20211,12:30:00,1505,13,1
20211,,2328,14,0
20211,,2739,15,0
20211,,1510,16,0
20211,12:33:00,1341,17,1
20212,12:35:00,1341,1,1
20212,,1342,2,0
20212,,2669,3,0
20212,,1501,4,0
20212,,2101,5,0
20212,12:40:00,2102,6,1
20212,,1617,7,0
20212,,1616,8,0
20212,12:44:00,1615,9,1
20212,,1509,10,0
20212,,2448,11,0
20212,,2516,12,0
20212,12:50:00,1505,13,1
20212,,2328,14,0
20212,,2739,15,0
20212,,1510,16,0
20212,12:53:00,1341,17,1
20213,13:10:00,1341,1,1
20213,,1342,2,0
20213,,2669,3,0
20213,,1501,4,0
20213,,2101,5,0
20213,13:15:00,2102,6,1
20213,,1617,7,0
20213,,1616,8,0
20213,13:19:00,1615,9,1
20213,,1509,10,0
20213,,2448,11,0
20213,,2516,12,0
20213,13:25:00,1505,13,1
20213,,2328,14,0
20213,,2739,15,0
20213,,1510,16,0
20213,13:28:00,1341,17,1
20214,13:35:00,1341,1,1
20214,,1342,2,0
20214,,2669,3,0
20214,,1501,4,0
20214,,2101,5,0
20214,13:40:00,2102,6,1
20214,,1617,7,0
20214,,1616,8,0
20214,13:44:00,1615,9,1
20214,,1509,10,0
20214,,2448,11,0
20214,,2516,12,0
20214,13:50:00,1505,13,1
20214,,2328,14,0
20214,,2739,15,0
20214,,1510,16,0
20214,13:53:00,1341,17,1
20215,14:15:00,1341,1,1
20215,,1342,2,0
20215,,2669,3,0
20215,,1501,4,0
20215,,2101,5,0
20215,14:20:00,2102,6,1
20215,,1617,7,0
20215,,1616,8,0
20215,14:25:00,1615,9,1
20215,,1509,10,0
20215,,2448,11,0
20215,,2516,12,0
20215,14:31:00,1505,13,1
20215,,2328,14,0
20215,,2739,15,0
20215,,1510,16,0
20215,14:34:00,1341,17,1
20301,07:35:00,1341,1,1
20301,,1342,2,0
20301,,2669,3,0
20301,,1501,4,0
20301,,2101,5,0
20301,07:40:00,2102,6,1
20301,,1617,7,0
20301,,1616,8,0
20301,07:43:00,1615,9,1
20301,,1509,10,0
20301,,2448,11,0
20301,,2516,12,0
20301,07:48:00,1505,13,1
20301,,2328,14,0
20301,,2739,15,0
20301,,1510,16,0
20301,07:51:00,1341,17,1
20302,07:55:00,1341,1,1
20302,,1342,2,0
20302,,2669,3,0
20302,,1501,4,0
20302,,2101,5,0
20302,08:0:00,2102,6,1
20302,,1617,7,0
20302,,1616,8,0
20302,08:3:00,1615,9,1
20302,,1509,10,0
20302,,2448,11,0
20302,,2516,12,0
20302,08:8:00,1505,13,1
20302,,2328,14,0
20302,,2739,15,0
20302,,1510,16,0
20302,08:11:00,1341,17,1
20304,10:10:00,1341,1,1
20304,,1342,2,0
20304,,2669,3,0
20304,,1501,4,0
20304,,2101,5,0
20304,10:15:00,2102,6,1
20304,,1617,7,0
20304,,1616,8,0
20304,10:19:00,1615,9,1
20304,,1509,10,0
20304,,2448,11,0
20304,,2516,12,0
20304,10:25:00,1505,13,1
20304,,2328,14,0
20304,,2739,15,0
20304,,1510,16,0
20304,10:28:00,1341,17,1
20305,11:25:00,1341,1,1
20305,,1342,2,0
20305,,2669,3,0
20305,,1501,4,0
20305,,2101,5,0
20305,11:30:00,2102,6,1
20305,,1617,7,0
20305,,1616,8,0
20305,11:34:00,1615,9,1
20305,,1509,10,0
20305,,2448,11,0
20305,,2516,12,0
20305,11:40:00,1505,13,1
20305,,2328,14,0
20305,,2739,15,0
20305,,1510,16,0
20305,11:43:00,1341,17,1
20306,23:50:00,1341,1,1
20306,,1342,2,0
20306,,2669,3,0
20306,,1501,4,0
20306,,2101,5,0
20306,23:54:00,2102,6,1
20306,,1617,7,0
20306,,1616,8,0
20306,23:58:00,1615,9,1
20306,,1509,10,0
20306,,2448,11,0
20306,,2516,12,0
20306,24:3:00,1505,13,1
20306,,2328,14,0
20306,,2739,15,0
20306,,1510,16,0
20306,24:6:00,1341,17,1
20307,12:10:00,1341,1,1
20307,,1342,2,0
20307,,2669,3,0
20307,,1501,4,0
20307,,2101,5,0
20307,12:15:00,2102,6,1
20307,,1617,7,0
20307,,1616,8,0
20307,12:19:00,1615,9,1
20307,,1509,10,0
20307,,2448,11,0
20307,,2516,12,0
20307,12:25:00,1505,13,1
20307,,2328,14,0
20307,,2739,15,0
20307,,1510,16,0
20307,12:28:00,1341,17,1
20308,13:15:00,1341,1,1
20308,,1342,2,0
20308,,2669,3,0
20308,,1501,4,0
20308,,2101,5,0
20308,13:20:00,2102,6,1
20308,,1617,7,0
20308,,1616,8,0
20308,13:24:00,1615,9,1
20308,,1509,10,0
20308,,2448,11,0
20308,,2516,12,0
20308,13:30:00,1505,13,1
20308,,2328,14,0
20308,,2739,15,0
20308,,1510,16,0
20308,13:33:00,1341,17,1
20309,13:40:00,1341,1,1
20309,,1342,2,0
20309,,2669,3,0
20309,,1501,4,0
20309,,2101,5,0
20309,13:45:00,2102,6,1
20309,,1617,7,0
20309,,1616,8,0
20309,13:49:00,1615,9,1
20309,,1509,10,0
20309,,2448,11,0
20309,,2516,12,0
20309,13:55:00,1505,13,1
20309,,2328,14,0
20309,,2739,15,0
20309,,1510,16,0
20309,13:58:00,1341,17,1
20310,14:20:00,1341,1,1
20310,,1342,2,0
20310,,2669,3,0
20310,,1501,4,0
20310,,2101,5,0
20310,14:25:00,2102,6,1
20310,,1617,7,0
20310,,1616,8,0
20310,14:30:00,1615,9,1
20310,,1509,10,0
20310,,2448,11,0
20310,,2516,12,0
20310,14:36:00,1505,13,1
20310,,2328,14,0
20310,,2739,15,0
20310,,1510,16,0
20310,14:39:00,1341,17,1
20401,07:25:00,2375,1,1
20401,,2374,2,0
20401,,1385,3,0
20401,07:28:00,2670,4,1
20401,,2671,5,0
20401,,2672,6,0
20401,,2673,7,0
20401,07:33:00,2674,8,1
20401,,2675,9,0
20401,07:36:00,2676,10,1
20401,,2677,11,0
20401,,2678,12,0
20401,,2679,13,0
20401,07:41:00,2375,14,1
20402,07:45:00,2375,1,1
20402,,2374,2,0
20402,,1385,3,0
20402,07:48:00,2670,4,1
20402,,2671,5,0
20402,,2672,6,0
20402,,2673,7,0
20402,07:53:00,2674,8,1
20402,,2675,9,0
20402,07:56:00,2676,10,1
20402,,2677,11,0
20402,,2678,12,0
20402,,2679,13,0
20402,08:1:00,2375,14,1
20403,08:10:00,2375,1,1
20403,,2374,2,0
20403,,1385,3,0
20403,08:13:00,2670,4,1
20403,,2671,5,0
20403,,2672,6,0
20403,,2673,7,0
20403,08:18:00,2674,8,1
20403,,2675,9,0
20403,08:22:00,2676,10,1
20403,,2677,11,0
20403,,2678,12,0
20403,,2679,13,0
20403,08:28:00,122,14,1
20404,08:50:00,2375,1,1
20404,,2374,2,0
20404,,1385,3,0
20404,08:53:00,2670,4,1
20404,,2671,5,0
20404,,2672,6,0
20404,,2673,7,0
20404,08:58:00,2674,8,1
20404,,2675,9,0
20404,09:2:00,2676,10,1
20404,,2677,11,0
20404,,2678,12,0
20404,,2679,13,0
20404,09:8:00,2375,14,1
20405,09:10:00,2375,1,1
20405,,2374,2,0
20405,,1385,3,0
20405,09:13:00,2670,4,1
20405,,2671,5,0
20405,,2672,6,0
20405,,2673,7,0
20405,09:18:00,2674,8,1
20405,,2675,9,0
20405,09:22:00,2676,10,1
20405,,2677,11,0
20405,,2678,12,0
20405,,2679,13,0
20405,09:28:00,2375,14,1
20406,09:30:00,2375,1,1
20406,,2374,2,0
20406,,1385,3,0
20406,09:33:00,2670,4,1
20406,,2671,5,0
20406,,2672,6,0
20406,,2673,7,0
20406,09:38:00,2674,8,1
20406,,2675,9,0
20406,09:42:00,2676,10,1
20406,,2677,11,0
20406,,2678,12,0
20406,,2679,13,0
20406,09:48:00,122,14,1
20407,10:40:00,2375,1,1
20407,,2374,2,0
20407,,1385,3,0
20407,10:43:00,2670,4,1
20407,,2671,5,0
20407,,2672,6,0
20407,,2673,7,0
20407,10:48:00,2674,8,1
20407,,2675,9,0
20407,10:52:00,2676,10,1
20407,,2677,11,0
20407,,2678,12,0
20407,,2679,13,0
20407,10:57:00,2375,14,1
20408,11:0:00,2375,1,1
20408,,2374,2,0
20408,,1385,3,0
20408,11:3:00,2670,4,1
20408,,2671,5,0
20408,,2672,6,0
20408,,2673,7,0
20408,11:8:00,2674,8,1
20408,,2675,9,0
20408,11:12:00,2676,10,1
20408,,2677,11,0
20408,,2678,12,0
20408,,2679,13,0
20408,11:17:00,2375,14,1
20409,11:20:00,2375,1,1
20409,,2374,2,0
20409,,1385,3,0
20409,11:23:00,2670,4,1
20409,,2671,5,0
20409,,2672,6,0
20409,,2673,7,0
20409,11:28:00,2674,8,1
20409,,2675,9,0
20409,11:32:00,2676,10,1
20409,,2677,11,0
20409,,2678,12,0
20409,,2679,13,0
20409,11:37:00,2375,14,1
20410,11:45:00,2375,1,1
20410,,2374,2,0
20410,,1385,3,0
20410,11:48:00,2670,4,1
20410,,2671,5,0
20410,,2672,6,0
20410,,2673,7,0
20410,11:53:00,2674,8,1
20410,,2675,9,0
20410,11:57:00,2676,10,1
20410,,2677,11,0
20410,,2678,12,0
20410,,2679,13,0
20410,12:2:00,122,14,1
20411,12:25:00,2375,1,1
20411,,2374,2,0
20411,,1385,3,0
20411,12:28:00,2670,4,1
20411,,2671,5,0
20411,,2672,6,0
20411,,2673,7,0
20411,12:33:00,2674,8,1
