route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
LOOP,9,99104,Counter Clockwise Loop,1,991,LOOP_OUTER,,
LOOP,9,99105,Counter Clockwise Loop,1,991,LOOP_OUTER,,
LOOP,9,99106,Counter Clockwise Loop,1,991,LOOP_OUTER,,
LOOP,9,99107,Counter Clockwise Loop,1,991,LOOP_OUTER_TO_MG,,
LOOP,9,99108,Counter Clockwise Loop,1,991,LOOP_OUTER_TO_MG,,
LOOP,9,91201,Counter Clockwise Loop,1,912,LOOP_OUTER,,
LOOP,9,91202,Counter Clockwise Loop,1,912,LOOP_OUTER_TO_MG,,
LOOP,9,91203,Counter Clockwise Loop,1,912,LOOP_OUTER,,
LOOP,9,91204,Counter Clockwise Loop,1,912,LOOP_OUTER_TO_MG,,
LOOP,9,91205,Counter Clockwise Loop,1,912,LOOP_OUTER,,
LOOP,9,91206,Counter Clockwise Loop,1,912,LOOP_OUTER,,
LOOP,9,91207,Counter Clockwise Loop,1,912,LOOP_OUTER_TO_MG,,
LOOP,9,91208,Counter Clockwise Loop,1,912,LOOP_OUTER,,
LOOP,9,91209,Counter Clockwise Loop,1,912,LOOP_OUTER_TO_MG,,
LOOP,9,91210,Counter Clockwise Loop,1,912,LOOP_OUTER,,
LOOP,9,91211,Counter Clockwise Loop,1,912,LOOP_OUTER,,
LOOP,9,91212,Counter Clockwise Loop,1,912,LOOP_OUTER,,
LOOP,9,91213,Counter Clockwise Loop,1,912,LOOP_OUTER_TO_MG,,
LOOP,9,94201,Clockwise Loop,0,942,LOOP_INNER_TO_MG,,
LOOP,9,94202,Clockwise Loop,0,942,LOOP_INNER,,
LOOP,9,94203,Clockwise Loop,0,942,LOOP_INNER,,
LOOP,9,94204,Clockwise Loop,0,942,LOOP_INNER_TO_MG,,
LOOP,9,94205,Clockwise Loop,0,942,LOOP_INNER,,
LOOP,9,94206,Clockwise Loop,0,942,LOOP_INNER,,
LOOP,9,94207,Clockwise Loop,0,942,LOOP_INNER_TO_MG,,
LOOP,9,94208,Clockwise Loop,0,942,LOOP_INNER,,
LOOP,9,94209,Clockwise Loop,0,942,LOOP_INNER,,
LOOP,9,94210,Clockwise Loop,0,942,LOOP_INNER_TO_MG,,
LOOP,9,94211,Clockwise Loop,0,942,LOOP_INNER,,
LOOP,9,94212,Clockwise Loop,0,942,LOOP_INNER,,
LOOP,9,94213,Clockwise Loop,0,942,LOOP_INNER_TO_MG,,
LOOP,9,94214,Clockwise Loop,0,942,LOOP_INNER,,
LOOP,9,94215,Clockwise Loop,0,942,LOOP_INNER_TO_MG,,
LOOP,9,90201,Clockwise Loop,0,902,LOOP_INNER_TO_MG,,
LOOP,9,90202,Counter Clockwise Loop,1,902,LOOP_OUTER_TO_MG,,
LOOP,9,90203,Clockwise Loop,0,902,LOOP_INNER_TO_MG,,
LOOP,9,90204,Clockwise Loop,0,902,LOOP_INNER_TO_MG,,
LOOP,9,90205,Counter Clockwise Loop,1,902,LOOP_OUTER_TO_MG,,
LOOP,9,90206,Counter Clockwise Loop,1,902,LOOP_OUTER,,
LOOP,9,90207,Counter Clockwise Loop,1,902,LOOP_OUTER_TO_MG,,
LOOP,9,99201,Clockwise Loop,0,992,LOOP_INNER_TO_MG,,
LOOP,9,99202,Counter Clockwise Loop,1,992,LOOP_OUTER_TO_MG,,
LOOP,9,99203,Counter Clockwise Loop,1,992,LOOP_OUTER_TO_MG,,
LOOP,9,99204,Clockwise Loop,0,992,LOOP_INNER,,
LOOP,9,99205,Clockwise Loop,0,992,LOOP_INNER_TO_MG,,
LOOP,9,99206,Clockwise Loop,0,992,LOOP_INNER_TO_MG,,
LOOP,9,99207,Counter Clockwise Loop,1,992,LOOP_OUTER_TO_MG,,
LOOP,9,91101,Counter Clockwise Loop,1,911,LOOP_OUTER,,
LOOP,9,91102,Counter Clockwise Loop,1,911,LOOP_OUTER,,
LOOP,9,91103,Counter Clockwise Loop,1,911,LOOP_OUTER,,
LOOP,9,91104,Counter Clockwise Loop,1,911,LOOP_OUTER_TO_MG,,
LOOP,9,91105,Counter Clockwise Loop,1,911,LOOP_OUTER_TO_MG,,
LOOP,9,91106,Counter Clockwise Loop,1,911,LOOP_OUTER,,
LOOP,9,91107,Counter Clockwise Loop,1,911,LOOP_OUTER,,
LOOP,9,91108,Counter Clockwise Loop,1,911,LOOP_OUTER_TO_MG,,
LOOP,9,91109,Counter Clockwise Loop,1,911,LOOP_OUTER,,
LOOP,9,91110,Counter Clockwise Loop,1,911,LOOP_OUTER,,
LOOP,9,91111,Counter Clockwise Loop,1,911,LOOP_OUTER,,
LOOP,9,91112,Counter Clockwise Loop,1,911,LOOP_OUTER_TO_MG,,
LOOP,9,91113,Counter Clockwise Loop,1,911,LOOP_OUTER,,
LOOP,9,91114,Counter Clockwise Loop,1,911,LOOP_OUTER,,
LOOP,9,91115,Counter Clockwise Loop,1,911,LOOP_OUTER,,
LOOP,9,91116,Counter Clockwise Loop,1,911,LOOP_OUTER_TO_MG,,
LOOP,9,94101,Clockwise Loop,0,941,LOOP_INNER,,
LOOP,9,94102,Clockwise Loop,0,941,LOOP_INNER_TO_MG,,
LOOP,9,94103,Clockwise Loop,0,941,LOOP_INNER,,
LOOP,9,94104,Clockwise Loop,0,941,LOOP_INNER_TO_MG,,
LOOP,9,94105,Clockwise Loop,0,941,LOOP_INNER,,
LOOP,9,94106,Clockwise Loop,0,941,LOOP_INNER,,
LOOP,9,94107,Clockwise Loop,0,941,LOOP_INNER,,
LOOP,9,94108,Clockwise Loop,0,941,LOOP_INNER_TO_MG,,
LOOP,9,94109,Clockwise Loop,0,941,LOOP_INNER,,
LOOP,9,94110,Clockwise Loop,0,941,LOOP_INNER,,
LOOP,9,94111,Clockwise Loop,0,941,LOOP_INNER_TO_MG,,
LOOP,9,94112,Clockwise Loop,0,941,LOOP_INNER,,
LOOP,9,94113,Clockwise Loop,0,941,LOOP_INNER,,
LOOP,9,94114,Clockwise Loop,0,941,LOOP_INNER,,
LOOP,9,94115,Clockwise Loop,0,941,LOOP_INNER_TO_MG,,
LOOP,9,94116,Clockwise Loop,0,941,LOOP_INNER,,
LOOP,9,94117,Clockwise Loop,0,941,LOOP_INNER_TO_MG,,
LOOP,9,90101,Counter Clockwise Loop,1,901,LOOP_OUTER,,
LOOP,9,90102,Counter Clockwise Loop,1,901,LOOP_OUTER,,
LOOP,9,90103,Clockwise Loop,0,901,LOOP_INNER_TO_MG,,
LOOP,9,90104,Counter Clockwise Loop,1,901,LOOP_OUTER_TO_MG,,
LOOP,9,90105,Clockwise Loop,0,901,LOOP_INNER_TO_MG,,
LOOP,9,90106,Counter Clockwise Loop,1,901,LOOP_OUTER_TO_MG,,
LOOP,9,90107,Clockwise Loop,0,901,LOOP_INNER_TO_MG,,
LOOP,9,90108,Clockwise Loop,0,901,LOOP_INNER,,
LOOP,9,90109,Clockwise Loop,0,901,LOOP_INNER,,
LOOP,9,90110,Clockwise Loop,0,901,LOOP_INNER,,
LOOP,9,90111,Clockwise Loop,0,901,LOOP_INNER_TO_MG,,
LOOP,9,90112,Counter Clockwise Loop,1,901,LOOP_OUTER_TO_MG,,
LOOP,9,90113,Clockwise Loop,0,901,LOOP_INNER_TO_MG,,
18,18,183101,Mission to UCSC via Main Entrance,1,1831,18,,
18,18,183102,Mission to UCSC via Main Entrance,1,1831,18,,
18,18,183103,Mission to UCSC via Main Entrance,1,1831,18,,
18,18,183104,Mission to UCSC via Main Entrance,1,1831,18,,
18,18,183105,Mission to UCSC via Main Entrance,1,1831,18,,
