trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
40109,11:27:42,11:27:42,2669,3,,,,1,1,1.107,0
40109,11:29:15,11:29:15,1501,4,,,,1,1,1.74,0
40109,11:30:06,11:30:06,2101,5,,,,1,1,2.09,0
40109,11:31:00,11:31:00,2102,6,,,,1,1,2.457,1
40109,11:31:48,11:31:48,1617,7,,,,1,1,2.638,0
40109,11:33:17,11:33:17,1616,8,,,,1,1,2.972,0
40109,11:35:00,11:35:00,1615,9,,,,1,1,3.36,1
40109,11:35:41,11:35:41,1509,10,,,,1,1,3.568,0
40109,11:38:24,11:38:24,2448,11,,,,1,1,4.384,0
40109,11:39:08,11:39:08,2516,12,,,,1,1,4.605,0
40109,11:40:00,11:40:00,1505,13,,,,1,1,4.868,1
40109,11:41:58,11:41:58,2328,14,,,,1,1,5.73,0
40109,11:43:29,11:43:29,2739,15,,,,1,1,6.391,0
40109,11:43:55,11:43:55,1510,16,,,,1,1,6.581,0
40109,11:45:00,11:45:00,1341,17,,1,,1,1,7.054,1
40110,11:45:00,11:45:00,1341,1,,,,1,1,0,1
40110,11:46:16,11:46:16,1342,2,,,,1,1,0.517,0
40110,11:47:42,11:47:42,2669,3,,,,1,1,1.107,0
40110,11:49:15,11:49:15,1501,4,,,,1,1,1.74,0
40110,11:50:06,11:50:06,2101,5,,,,1,1,2.09,0
40110,11:51:00,11:51:00,2102,6,,,,1,1,2.457,1
40110,11:52:00,11:52:00,1617,7,,,,1,1,2.638,0
40110,11:53:51,11:53:51,1616,8,Counter Clockwise to Main Entrance,,,1,1,2.972,0
40110,11:56:00,11:56:00,1615,9,Counter Clockwise to Main Entrance,,,1,1,3.36,1
40110,11:56:50,11:56:50,1509,10,Counter Clockwise to Main Entrance,,,1,1,3.568,0
40110,12:00:04,12:00:04,2448,11,Counter Clockwise to Main Entrance,,,1,1,4.384,0
40110,12:00:57,12:00:57,2516,12,Counter Clockwise to Main Entrance,,,1,1,4.605,0
40110,12:02:00,12:02:00,1505,13,Counter Clockwise to Main Entrance,,,1,1,4.868,1
40110,12:03:11,12:03:11,2328,14,Counter Clockwise to Main Entrance,,,1,1,5.73,0
40110,12:04:05,12:04:05,2739,15,Counter Clockwise to Main Entrance,,,1,1,6.391,0
40110,12:04:21,12:04:21,1510,16,Counter Clockwise to Main Entrance,,,1,1,6.581,0
40110,12:05:00,12:05:00,1341,17,DROP OFF ONLY,1,,1,1,7.054,1
40111,12:35:00,12:35:00,1341,1,,,,1,1,0,1
40111,12:36:16,12:36:16,1342,2,,,,1,1,0.517,0
40111,12:37:42,12:37:42,2669,3,,,,1,1,1.107,0
40111,12:39:15,12:39:15,1501,4,,,,1,1,1.74,0
40111,12:40:06,12:40:06,2101,5,,,,1,1,2.09,0
40111,12:41:00,12:41:00,2102,6,,,,1,1,2.457,1
40111,12:41:48,12:41:48,1617,7,,,,1,1,2.638,0
40111,12:43:17,12:43:17,1616,8,,,,1,1,2.972,0
40111,12:45:00,12:45:00,1615,9,,,,1,1,3.36,1
40111,12:45:41,12:45:41,1509,10,,,,1,1,3.568,0
40111,12:48:24,12:48:24,2448,11,,,,1,1,4.384,0
40111,12:49:08,12:49:08,2516,12,,,,1,1,4.605,0
40111,12:50:00,12:50:00,1505,13,,,,1,1,4.868,1
40111,12:51:58,12:51:58,2328,14,,,,1,1,5.73,0
40111,12:53:29,12:53:29,2739,15,,,,1,1,6.391,0
40111,12:53:55,12:53:55,1510,16,,,,1,1,6.581,0
40111,12:55:00,12:55:00,1341,17,,1,,1,1,7.054,1
40112,12:55:00,12:55:00,1341,1,,,,1,1,0,1
40112,12:56:16,12:56:16,1342,2,,,,1,1,0.517,0
40112,12:57:42,12:57:42,2669,3,,,,1,1,1.107,0
40112,12:59:15,12:59:15,1501,4,,,,1,1,1.74,0
40112,13:00:06,13:00:06,2101,5,,,,1,1,2.09,0
40112,13:01:00,13:01:00,2102,6,,,,1,1,2.457,1
40112,13:02:00,13:02:00,1617,7,,,,1,1,2.638,0
40112,13:03:51,13:03:51,1616,8,,,,1,1,2.972,0
40112,13:06:00,13:06:00,1615,9,,,,1,1,3.36,1
40112,13:06:50,13:06:50,1509,10,,,,1,1,3.568,0
40112,13:10:04,13:10:04,2448,11,,,,1,1,4.384,0
40112,13:10:57,13:10:57,2516,12,,,,1,1,4.605,0
40112,13:12:00,13:12:00,1505,13,,,,1,1,4.868,1
40112,13:13:11,13:13:11,2328,14,,,,1,1,5.73,0
40112,13:14:05,13:14:05,2739,15,,,,1,1,6.391,0
40112,13:14:21,13:14:21,1510,16,,,,1,1,6.581,0
40112,13:15:00,13:15:00,1341,17,,1,,1,1,7.054,1
40113,13:15:00,13:15:00,1341,1,,,,1,1,0,1
40113,13:16:16,13:16:16,1342,2,,,,1,1,0.517,0
40113,13:17:42,13:17:42,2669,3,,,,1,1,1.107,0
40113,13:19:15,13:19:15,1501,4,,,,1,1,1.74,0
40113,13:20:06,13:20:06,2101,5,,,,1,1,2.09,0
40113,13:21:00,13:21:00,2102,6,,,,1,1,2.457,1
40113,13:21:48,13:21:48,1617,7,,,,1,1,2.638,0
40113,13:23:17,13:23:17,1616,8,Counter Clockwise to Main Entrance,,,1,1,2.972,0
40113,13:25:00,13:25:00,1615,9,Counter Clockwise to Main Entrance,,,1,1,3.36,1
40113,13:25:41,13:25:41,1509,10,Counter Clockwise to Main Entrance,,,1,1,3.568,0
40113,13:28:24,13:28:24,2448,11,Counter Clockwise to Main Entrance,,,1,1,4.384,0
40113,13:29:08,13:29:08,2516,12,Counter Clockwise to Main Entrance,,,1,1,4.605,0
40113,13:30:00,13:30:00,1505,13,Counter Clockwise to Main Entrance,,,1,1,4.868,1
40113,13:31:58,13:31:58,2328,14,Counter Clockwise to Main Entrance,,,1,1,5.73,0
40113,13:33:29,13:33:29,2739,15,Counter Clockwise to Main Entrance,,,1,1,6.391,0
40113,13:33:55,13:33:55,1510,16,Counter Clockwise to Main Entrance,,,1,1,6.581,0
40113,13:35:00,13:35:00,1341,17,DROP OFF ONLY,1,,1,1,7.054,1
40114,13:55:00,13:55:00,1341,1,,,,1,1,0,1
40114,13:56:16,13:56:16,1342,2,,,,1,1,0.517,0
40114,13:57:42,13:57:42,2669,3,,,,1,1,1.107,0
40114,13:59:15,13:59:15,1501,4,,,,1,1,1.74,0
40114,14:00:06,14:00:06,2101,5,,,,1,1,2.09,0
40114,14:01:00,14:01:00,2102,6,,,,1,1,2.457,1
40114,14:01:48,14:01:48,1617,7,,,,1,1,2.638,0
40114,14:03:17,14:03:17,1616,8,,,,1,1,2.972,0
40114,14:05:00,14:05:00,1615,9,,,,1,1,3.36,1
40114,14:05:41,14:05:41,1509,10,,,,1,1,3.568,0
40114,14:08:24,14:08:24,2448,11,,,,1,1,4.384,0
40114,14:09:08,14:09:08,2516,12,,,,1,1,4.605,0
40114,14:10:00,14:10:00,1505,13,,,,1,1,4.868,1
40114,14:11:58,14:11:58,2328,14,,,,1,1,5.73,0
40114,14:13:29,14:13:29,2739,15,,,,1,1,6.391,0
40114,14:13:55,14:13:55,1510,16,,,,1,1,6.581,0
40114,14:15:00,14:15:00,1341,17,,1,,1,1,7.054,1
40115,14:15:00,14:15:00,1341,1,,,,1,1,0,1
40115,14:16:16,14:16:16,1342,2,,,,1,1,0.517,0
40115,14:17:42,14:17:42,2669,3,,,,1,1,1.107,0
40115,14:19:15,14:19:15,1501,4,,,,1,1,1.74,0
40115,14:20:06,14:20:06,2101,5,,,,1,1,2.09,0
40115,14:21:00,14:21:00,2102,6,,,,1,1,2.457,1
40115,14:22:00,14:22:00,1617,7,,,,1,1,2.638,0
40115,14:23:51,14:23:51,1616,8,Counter Clockwise to Main Entrance,,,1,1,2.972,0
40115,14:26:00,14:26:00,1615,9,Counter Clockwise to Main Entrance,,,1,1,3.36,1
40115,14:26:50,14:26:50,1509,10,Counter Clockwise to Main Entrance,,,1,1,3.568,0
40115,14:30:04,14:30:04,2448,11,Counter Clockwise to Main Entrance,,,1,1,4.384,0
40115,14:30:57,14:30:57,2516,12,Counter Clockwise to Main Entrance,,,1,1,4.605,0
40115,14:32:00,14:32:00,1505,13,Counter Clockwise to Main Entrance,,,1,1,4.868,1
40115,14:33:11,14:33:11,2328,14,Counter Clockwise to Main Entrance,,,1,1,5.73,0
40115,14:34:05,14:34:05,2739,15,Counter Clockwise to Main Entrance,,,1,1,6.391,0
40115,14:34:21,14:34:21,1510,16,Counter Clockwise to Main Entrance,,,1,1,6.581,0
40115,14:35:00,14:35:00,1341,17,DROP OFF ONLY,1,,1,1,7.054,1
40201,07:30:00,07:30:00,1341,1,,,,1,1,0,1
40201,07:31:03,07:31:03,1342,2,,,,1,1,0.517,0
40201,07:32:15,07:32:15,2669,3,,,,1,1,1.107,0
40201,07:33:32,07:33:32,1501,4,,,,1,1,1.74,0
40201,07:34:15,07:34:15,2101,5,,,,1,1,2.09,0
40201,07:35:00,07:35:00,2102,6,,,,1,1,2.457,1
40201,07:35:48,07:35:48,1617,7,,,,1,1,2.638,0
40201,07:37:17,07:37:17,1616,8,,,,1,1,2.972,0
40201,07:39:00,07:39:00,1615,9,,,,1,1,3.36,1
40201,07:39:41,07:39:41,1509,10,,,,1,1,3.568,0
40201,07:42:24,07:42:24,2448,11,,,,1,1,4.384,0
40201,07:43:08,07:43:08,2516,12,,,,1,1,4.605,0
40201,07:44:00,07:44:00,1505,13,,,,1,1,4.868,1
40201,07:45:58,07:45:58,2328,14,,,,1,1,5.73,0
40201,07:47:29,07:47:29,2739,15,,,,1,1,6.391,0
40201,07:47:55,07:47:55,1510,16,,,,1,1,6.581,0
40201,07:49:00,07:49:00,1341,17,,1,,1,1,7.054,1
40202,07:50:00,07:50:00,1341,1,,,,1,1,0,1
40202,07:51:16,07:51:16,1342,2,,,,1,1,0.517,0
40202,07:52:42,07:52:42,2669,3,,,,1,1,1.107,0
40202,07:54:15,07:54:15,1501,4,,,,1,1,1.74,0
40202,07:55:06,07:55:06,2101,5,,,,1,1,2.09,0
40202,07:56:00,07:56:00,2102,6,,,,1,1,2.457,1
40202,07:56:48,07:56:48,1617,7,,,,1,1,2.638,0
40202,07:58:17,07:58:17,1616,8,,,,1,1,2.972,0
40202,08:00:00,08:00:00,1615,9,,,,1,1,3.36,1
40202,08:00:41,08:00:41,1509,10,,,,1,1,3.568,0
40202,08:03:24,08:03:24,2448,11,,,,1,1,4.384,0
40202,08:04:08,08:04:08,2516,12,,,,1,1,4.605,0
40202,08:05:00,08:05:00,1505,13,,,,1,1,4.868,1
40202,08:06:58,08:06:58,2328,14,,,,1,1,5.73,0
40202,08:08:29,08:08:29,2739,15,,,,1,1,6.391,0
40202,08:08:55,08:08:55,1510,16,,,,1,1,6.581,0
40202,08:10:00,08:10:00,1341,17,,1,,1,1,7.054,1
40203,08:15:00,08:15:00,1341,1,,,,1,1,0,1
40203,08:16:16,08:16:16,1342,2,,,,1,1,0.517,0
40203,08:17:42,08:17:42,2669,3,,,,1,1,1.107,0
40203,08:19:15,08:19:15,1501,4,,,,1,1,1.74,0
40203,08:20:06,08:20:06,2101,5,,,,1,1,2.09,0
40203,08:21:00,08:21:00,2102,6,,,,1,1,2.457,1
40203,08:21:48,08:21:48,1617,7,,,,1,1,2.638,0
40203,08:23:17,08:23:17,1616,8,Counter Clockwise to Main Entrance,,,1,1,2.972,0
40203,08:25:00,08:25:00,1615,9,Counter Clockwise to Main Entrance,,,1,1,3.36,1
40203,08:25:41,08:25:41,1509,10,Counter Clockwise to Main Entrance,,,1,1,3.568,0
40203,08:28:24,08:28:24,2448,11,Counter Clockwise to Main Entrance,,,1,1,4.384,0
40203,08:29:08,08:29:08,2516,12,Counter Clockwise to Main Entrance,,,1,1,4.605,0
40203,08:30:00,08:30:00,1505,13,Counter Clockwise to Main Entrance,,,1,1,4.868,1
40203,08:31:58,08:31:58,2328,14,Counter Clockwise to Main Entrance,,,1,1,5.73,0
40203,08:33:29,08:33:29,2739,15,Counter Clockwise to Main Entrance,,,1,1,6.391,0
40203,08:33:55,08:33:55,1510,16,Counter Clockwise to Main Entrance,,,1,1,6.581,0
40203,08:35:00,08:35:00,1341,17,DROP OFF ONLY,1,,1,1,7.054,1
40204,09:00:00,09:00:00,1341,1,,,,1,1,0,1
40204,09:01:16,09:01:16,1342,2,,,,1,1,0.517,0
40204,09:02:42,09:02:42,2669,3,,,,1,1,1.107,0
40204,09:04:15,09:04:15,1501,4,,,,1,1,1.74,0
40204,09:05:06,09:05:06,2101,5,,,,1,1,2.09,0
40204,09:06:00,09:06:00,2102,6,,,,1,1,2.457,1
40204,09:06:48,09:06:48,1617,7,,,,1,1,2.638,0
40204,09:08:17,09:08:17,1616,8,,,,1,1,2.972,0
40204,09:10:00,09:10:00,1615,9,,,,1,1,3.36,1
40204,09:10:41,09:10:41,1509,10,,,,1,1,3.568,0
40204,09:13:24,09:13:24,2448,11,,,,1,1,4.384,0
40204,09:14:08,09:14:08,2516,12,,,,1,1,4.605,0
40204,09:15:00,09:15:00,1505,13,,,,1,1,4.868,1
40204,09:16:58,09:16:58,2328,14,,,,1,1,5.73,0
40204,09:18:29,09:18:29,2739,15,,,,1,1,6.391,0
40204,09:18:55,09:18:55,1510,16,,,,1,1,6.581,0
40204,09:20:00,09:20:00,1341,17,,1,,1,1,7.054,1
40205,09:25:00,09:25:00,1341,1,,,,1,1,0,1
40205,09:26:16,09:26:16,1342,2,,,,1,1,0.517,0
40205,09:27:42,09:27:42,2669,3,,,,1,1,1.107,0
40205,09:29:15,09:29:15,1501,4,,,,1,1,1.74,0
40205,09:30:06,09:30:06,2101,5,,,,1,1,2.09,0
40205,09:31:00,09:31:00,2102,6,,,,1,1,2.457,1
40205,09:31:48,09:31:48,1617,7,,,,1,1,2.638,0
40205,09:33:17,09:33:17,1616,8,,,,1,1,2.972,0
40205,09:35:00,09:35:00,1615,9,,,,1,1,3.36,1
40205,09:35:41,09:35:41,1509,10,,,,1,1,3.568,0
40205,09:38:24,09:38:24,2448,11,,,,1,1,4.384,0
40205,09:39:08,09:39:08,2516,12,,,,1,1,4.605,0
40205,09:40:00,09:40:00,1505,13,,,,1,1,4.868,1
40205,09:41:58,09:41:58,2328,14,,,,1,1,5.73,0
40205,09:43:29,09:43:29,2739,15,,,,1,1,6.391,0
40205,09:43:55,09:43:55,1510,16,,,,1,1,6.581,0
40205,09:45:00,09:45:00,1341,17,,1,,1,1,7.054,1
40206,09:45:00,09:45:00,1341,1,,,,1,1,0,1
40206,09:46:16,09:46:16,1342,2,,,,1,1,0.517,0
40206,09:47:42,09:47:42,2669,3,,,,1,1,1.107,0
40206,09:49:15,09:49:15,1501,4,,,,1,1,1.74,0
40206,09:50:06,09:50:06,2101,5,,,,1,1,2.09,0
40206,09:51:00,09:51:00,2102,6,,,,1,1,2.457,1
40206,09:51:48,09:51:48,1617,7,,,,1,1,2.638,0
40206,09:53:17,09:53:17,1616,8,,,,1,1,2.972,0
40206,09:55:00,09:55:00,1615,9,,,,1,1,3.36,1
40206,09:55:41,09:55:41,1509,10,,,,1,1,3.568,0
40206,09:58:24,09:58:24,2448,11,,,,1,1,4.384,0
40206,09:59:08,09:59:08,2516,12,,,,1,1,4.605,0
40206,10:00:00,10:00:00,1505,13,,,,1,1,4.868,1
40206,10:01:58,10:01:58,2328,14,,,,1,1,5.73,0
40206,10:03:29,10:03:29,2739,15,,,,1,1,6.391,0
40206,10:03:55,10:03:55,1510,16,,,,1,1,6.581,0
40206,10:05:00,10:05:00,1341,17,,1,,1,1,7.054,1
40207,10:05:00,10:05:00,1341,1,,,,1,1,0,1
40207,10:06:16,10:06:16,1342,2,,,,1,1,0.517,0
40207,10:07:42,10:07:42,2669,3,,,,1,1,1.107,0
40207,10:09:15,10:09:15,1501,4,,,,1,1,1.74,0
40207,10:10:06,10:10:06,2101,5,,,,1,1,2.09,0
40207,10:11:00,10:11:00,2102,6,,,,1,1,2.457,1
40207,10:11:48,10:11:48,1617,7,,,,1,1,2.638,0
40207,10:13:17,10:13:17,1616,8,Counter Clockwise to Main Entrance,,,1,1,2.972,0
40207,10:15:00,10:15:00,1615,9,Counter Clockwise to Main Entrance,,,1,1,3.36,1
40207,10:15:41,10:15:41,1509,10,Counter Clockwise to Main Entrance,,,1,1,3.568,0
40207,10:18:24,10:18:24,2448,11,Counter Clockwise to Main Entrance,,,1,1,4.384,0
40207,10:19:08,10:19:08,2516,12,Counter Clockwise to Main Entrance,,,1,1,4.605,0
40207,10:20:00,10:20:00,1505,13,Counter Clockwise to Main Entrance,,,1,1,4.868,1
40207,10:21:58,10:21:58,2328,14,Counter Clockwise to Main Entrance,,,1,1,5.73,0
40207,10:23:29,10:23:29,2739,15,Counter Clockwise to Main Entrance,,,1,1,6.391,0
40207,10:23:55,10:23:55,1510,16,Counter Clockwise to Main Entrance,,,1,1,6.581,0
40207,10:25:00,10:25:00,1341,17,DROP OFF ONLY,1,,1,1,7.054,1
40208,11:15:00,11:15:00,1341,1,,,,1,1,0,1
40208,11:16:16,11:16:16,1342,2,,,,1,1,0.517,0
40208,11:17:42,11:17:42,2669,3,,,,1,1,1.107,0
40208,11:19:15,11:19:15,1501,4,,,,1,1,1.74,0
40208,11:20:06,11:20:06,2101,5,,,,1,1,2.09,0
40208,11:21:00,11:21:00,2102,6,,,,1,1,2.457,1
40208,11:21:48,11:21:48,1617,7,,,,1,1,2.638,0
40208,11:23:17,11:23:17,1616,8,,,,1,1,2.972,0
40208,11:25:00,11:25:00,1615,9,,,,1,1,3.36,1
40208,11:25:41,11:25:41,1509,10,,,,1,1,3.568,0
40208,11:28:24,11:28:24,2448,11,,,,1,1,4.384,0
40208,11:29:08,11:29:08,2516,12,,,,1,1,4.605,0
40208,11:30:00,11:30:00,1505,13,,,,1,1,4.868,1
40208,11:31:58,11:31:58,2328,14,,,,1,1,5.73,0
40208,11:33:29,11:33:29,2739,15,,,,1,1,6.391,0
40208,11:33:55,11:33:55,1510,16,,,,1,1,6.581,0
40208,11:35:00,11:35:00,1341,17,,1,,1,1,7.054,1
40209,11:35:00,11:35:00,1341,1,,,,1,1,0,1
40209,11:36:16,11:36:16,1342,2,,,,1,1,0.517,0
40209,11:37:42,11:37:42,2669,3,,,,1,1,1.107,0
40209,11:39:15,11:39:15,1501,4,,,,1,1,1.74,0
40209,11:40:06,11:40:06,2101,5,,,,1,1,2.09,0
40209,11:41:00,11:41:00,2102,6,,,,1,1,2.457,1
40209,11:42:00,11:42:00,1617,7,,,,1,1,2.638,0
40209,11:43:51,11:43:51,1616,8,,,,1,1,2.972,0
40209,11:46:00,11:46:00,1615,9,,,,1,1,3.36,1
40209,11:46:50,11:46:50,1509,10,,,,1,1,3.568,0
