route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
LOOP,3,30101,Counter Clockwise,0,301,LOOP_OUTER,,
LOOP,3,30102,Counter Clockwise,0,301,LOOP_OUTER_TO_MG,,
LOOP,3,30103,Counter Clockwise,0,301,LOOP_OUTER,,
LOOP,3,30104,Counter Clockwise,0,301,LOOP_OUTER,,
LOOP,3,30105,Counter Clockwise,0,301,LOOP_OUTER_TO_MG,,
LOOP,3,30106,Counter Clockwise,0,301,LOOP_OUTER_TO_MG,,
LOOP,3,30107,Counter Clockwise,0,301,LOOP_OUTER,,
LOOP,3,30108,Counter Clockwise,0,301,LOOP_OUTER,,
LOOP,3,30109,Counter Clockwise,0,301,LOOP_OUTER_TO_MG,,
LOOP,3,30110,Counter Clockwise,0,301,LOOP_OUTER,,
LOOP,3,30111,Counter Clockwise,0,301,LOOP_OUTER,,
LOOP,3,30112,Counter Clockwise,0,301,LOOP_OUTER_TO_MG,,
LOOP,3,30113,Counter Clockwise,0,301,LOOP_OUTER,,
LOOP,3,30114,Counter Clockwise,0,301,LOOP_OUTER_TO_MG,,
LOOP,3,30201,Counter Clockwise,0,302,LOOP_OUTER,,
LOOP,3,30202,Counter Clockwise,0,302,LOOP_OUTER,,
LOOP,3,30203,Counter Clockwise,0,302,LOOP_OUTER_TO_MG,,
WC,3,30204,Westside Connector to Coastal Campus,0,302,WC_IB,,
WC,3,30205,Westside Connector to UCSC Main Entrance,1,302,WC_OB,,
LOOP,3,30206,Counter Clockwise,0,302,LOOP_OUTER_TO_MG,,
LOOP,3,30207,Counter Clockwise,0,302,LOOP_OUTER,,
LOOP,3,30208,Counter Clockwise,0,302,LOOP_OUTER,,
LOOP,3,30209,Counter Clockwise,0,302,LOOP_OUTER,,
LOOP,3,30210,Counter Clockwise,0,302,LOOP_OUTER_TO_MG,,
LOOP,3,30211,Counter Clockwise,0,302,LOOP_OUTER,,
LOOP,3,30212,Counter Clockwise,0,302,LOOP_OUTER,,
LOOP,3,30213,Counter Clockwise,0,302,LOOP_OUTER_TO_MG,,
LOOP,3,30301,Counter Clockwise,0,303,LOOP_OUTER,,
LOOP,3,30302,Counter Clockwise,0,303,LOOP_OUTER_TO_MG,,
LOOP,3,30303,Counter Clockwise,0,303,LOOP_OUTER,,
LOOP,3,30304,Counter Clockwise,0,303,LOOP_OUTER_TO_MG,,
LOOP,3,30305,Counter Clockwise,0,303,LOOP_OUTER,,
LOOP,3,30306,Counter Clockwise,0,303,LOOP_OUTER,,
LOOP,3,30307,Counter Clockwise,0,303,LOOP_OUTER_TO_MG,,
LOOP,3,30308,Counter Clockwise,0,303,LOOP_OUTER,,
LOOP,3,30309,Counter Clockwise,0,303,LOOP_OUTER_TO_MG,,
LOOP,3,30310,Counter Clockwise,0,303,LOOP_OUTER,,
LOOP,3,30311,Counter Clockwise,0,303,LOOP_OUTER,,
LOOP,3,30312,Counter Clockwise,0,303,LOOP_OUTER_TO_MG,,
LOOP,3,30313,Counter Clockwise,0,303,LOOP_OUTER,,
LOOP,3,30314,Counter Clockwise,0,303,LOOP_OUTER_TO_MG,,
LOOP,3,30401,Clockwise,1,304,LOOP_INNER,,
LOOP,3,30402,Clockwise,1,304,LOOP_INNER_TO_MG,,
LOOP,3,30403,Clockwise,1,304,LOOP_INNER,,
LOOP,3,30404,Clockwise,1,304,LOOP_INNER,,
LOOP,3,30405,Clockwise,1,304,LOOP_INNER_TO_MG,,
LOOP,3,30406,Clockwise,1,304,LOOP_INNER_TO_MG,,
LOOP,3,30407,Clockwise,1,304,LOOP_INNER,,
LOOP,3,30408,Clockwise,1,304,LOOP_INNER,,
LOOP,3,30409,Clockwise,1,304,LOOP_INNER_TO_MG,,
LOOP,3,30410,Clockwise,1,304,LOOP_INNER,,
LOOP,3,30411,Clockwise,1,304,LOOP_INNER,,
LOOP,3,30412,Clockwise,1,304,LOOP_INNER_TO_MG,,
LOOP,3,30413,Clockwise,1,304,LOOP_INNER,,
LOOP,3,30414,Clockwise,1,304,LOOP_INNER_TO_MG,,
LOOP,3,30501,Clockwise,1,305,LOOP_INNER,,
LOOP,3,30502,Clockwise,1,305,LOOP_INNER,,
LOOP,3,30503,Clockwise,1,305,LOOP_INNER_TO_MG,,
LOOP,3,30504,Clockwise,1,305,LOOP_INNER,,
LOOP,3,30505,Clockwise,1,305,LOOP_INNER_TO_MG,,
LOOP,3,30506,Clockwise,1,305,LOOP_INNER,,
LOOP,3,30507,Clockwise,1,305,LOOP_INNER_TO_MG,,
LOOP,3,30508,Clockwise,1,305,LOOP_INNER,,
LOOP,3,30509,Clockwise,1,305,LOOP_INNER,,
LOOP,3,30510,Clockwise,1,305,LOOP_INNER_TO_MG,,
LOOP,3,30511,Clockwise,1,305,LOOP_INNER,,
LOOP,3,30512,Clockwise,1,305,LOOP_INNER_TO_MG,,
LOOP,3,30513,Clockwise,1,305,LOOP_INNER,,
LOOP,3,30514,Clockwise,1,305,LOOP_INNER_TO_MG,,
LOOP,3,30601,Clockwise,1,306,LOOP_INNER,,
