60106,,2677,22,0
60106,,2678,23,0
60106,,2679,24,0
60106,20:0:00,1341,25,1
60107,20:0:00,1341,1,1
60107,,1342,2,0
60107,,2669,3,0
60107,,1501,4,0
60107,,2101,5,0
60107,20:5:00,2102,6,1
60107,,1617,7,0
60107,,1616,8,0
60107,20:9:00,1615,9,1
60107,,1509,10,0
60107,,2448,11,0
60107,,2516,12,0
60107,,1505,13,0
60107,20:14:00,101,14,1
60107,20:16:00,2670,15,1
60107,,2671,16,0
60107,,2672,17,0
60107,,2673,18,0
60107,20:20:00,2674,19,1
60107,,2675,20,0
60107,20:25:00,2676,21,1
60107,,2677,22,0
60107,,2678,23,0
60107,,2679,24,0
60107,20:30:00,1341,25,1
60108,21:30:00,1341,1,1
60108,,1342,2,0
60108,,2669,3,0
60108,,1501,4,0
60108,,2101,5,0
60108,21:35:00,2102,6,1
60108,,1617,7,0
60108,,1616,8,0
60108,21:39:00,1615,9,1
60108,,1509,10,0
60108,,2448,11,0
60108,,2516,12,0
60108,,1505,13,0
60108,21:44:00,101,14,1
60108,21:45:00,2670,15,1
60108,,2671,16,0
60108,,2672,17,0
60108,,2673,18,0
60108,21:49:00,2674,19,1
60108,,2675,20,0
60108,21:53:00,2676,21,1
60108,,2677,22,0
60108,,2678,23,0
60108,,2679,24,0
60108,21:58:00,1341,25,1
60109,22:0:00,1341,1,1
60109,,1342,2,0
60109,,2669,3,0
60109,,1501,4,0
60109,,2101,5,0
60109,22:5:00,2102,6,1
60109,,1617,7,0
60109,,1616,8,0
60109,22:9:00,1615,9,1
60109,,1509,10,0
60109,,2448,11,0
60109,,2516,12,0
60109,,1505,13,0
60109,22:14:00,101,14,1
60109,22:15:00,2670,15,1
60109,,2671,16,0
60109,,2672,17,0
60109,,2673,18,0
60109,22:19:00,2674,19,1
60109,,2675,20,0
60109,22:23:00,2676,21,1
60109,,2677,22,0
60109,,2678,23,0
60109,,2679,24,0
60109,22:28:00,1341,25,1
60110,23:30:00,1341,1,1
60110,,1342,2,0
60110,,2669,3,0
60110,,1501,4,0
60110,,2101,5,0
60110,23:34:00,2102,6,1
60110,,1617,7,0
60110,,1616,8,0
60110,23:38:00,1615,9,1
60110,,1509,10,0
60110,,2448,11,0
60110,,2516,12,0
60110,,1505,13,0
60110,23:43:00,101,14,1
60110,23:44:00,2670,15,1
60110,,2671,16,0
60110,,2672,17,0
60110,,2673,18,0
60110,23:48:00,2674,19,1
60110,,2675,20,0
60110,23:52:00,2676,21,1
60110,,2677,22,0
60110,,2678,23,0
60110,,2679,24,0
60110,23:57:00,1341,25,1
60111,24:0:00,1341,1,1
60111,,1342,2,0
60111,,2669,3,0
60111,,1501,4,0
60111,,2101,5,0
60111,24:4:00,2102,6,1
60111,,1617,7,0
60111,,1616,8,0
60111,24:8:00,1615,9,1
60111,,1509,10,0
60111,,2448,11,0
60111,,2516,12,0
60111,,1505,13,0
60111,24:13:00,101,14,1
60111,24:14:00,2670,15,1
60111,,2671,16,0
60111,,2672,17,0
60111,,2673,18,0
60111,24:18:00,2674,19,1
60111,,2675,20,0
60111,24:22:00,2676,21,1
60111,,2677,22,0
60111,,2678,23,0
60111,,2679,24,0
60111,24:27:00,1341,25,1
60201,16:45:00,1341,1,1
60201,,1342,2,0
60201,,2669,3,0
60201,,1501,4,0
60201,,2101,5,0
60201,16:50:00,2102,6,1
60201,,1617,7,0
60201,,1616,8,0
60201,16:54:00,1615,9,1
60201,,1509,10,0
60201,,2448,11,0
60201,,2516,12,0
60201,,1505,13,0
60201,16:59:00,101,14,1
60201,17:0:00,2670,15,1
60201,,2671,16,0
60201,,2672,17,0
60201,,2673,18,0
60201,17:4:00,2674,19,1
60201,,2675,20,0
60201,17:8:00,2676,21,1
60201,,2677,22,0
60201,,2678,23,0
60201,,2679,24,0
60201,17:13:00,1341,25,1
60202,17:15:00,1341,1,1
60202,,1342,2,0
60202,,2669,3,0
60202,,1501,4,0
60202,,2101,5,0
60202,17:20:00,2102,6,1
60202,,1617,7,0
60202,,1616,8,0
60202,17:24:00,1615,9,1
60202,,1509,10,0
60202,,2448,11,0
60202,,2516,12,0
60202,,1505,13,0
60202,17:29:00,101,14,1
60202,17:30:00,2670,15,1
60202,,2671,16,0
60202,,2672,17,0
60202,,2673,18,0
60202,17:34:00,2674,19,1
60202,,2675,20,0
60202,17:38:00,2676,21,1
60202,,2677,22,0
60202,,2678,23,0
60202,,2679,24,0
60202,17:43:00,1341,25,1
60203,17:45:00,1341,1,1
60203,,1342,2,0
60203,,2669,3,0
60203,,1501,4,0
60203,,2101,5,0
60203,17:50:00,2102,6,1
60203,,1617,7,0
60203,,1616,8,0
60203,17:55:00,1615,9,1
60203,,1509,10,0
60203,,2448,11,0
60203,,2516,12,0
60203,,1505,13,0
60203,18:0:00,101,14,1
60203,18:1:00,2670,15,1
60203,,2671,16,0
60203,,2672,17,0
60203,,2673,18,0
60203,18:5:00,2674,19,1
60203,,2675,20,0
60203,18:10:00,2676,21,1
60203,,2677,22,0
60203,,2678,23,0
60203,,2679,24,0
60203,18:15:00,1341,25,1
60204,18:30:00,1341,1,1
60204,,1342,2,0
60204,,2669,3,0
60204,,1501,4,0
60204,,2101,5,0
60204,18:35:00,2102,6,1
60204,,1617,7,0
60204,,1616,8,0
60204,18:39:00,1615,9,1
60204,,1509,10,0
60204,,2448,11,0
60204,,2516,12,0
60204,,1505,13,0
60204,18:44:00,101,14,1
60204,18:46:00,2670,15,1
60204,,2671,16,0
60204,,2672,17,0
60204,,2673,18,0
60204,18:50:00,2674,19,1
60204,,2675,20,0
60204,18:55:00,2676,21,1
60204,,2677,22,0
60204,,2678,23,0
60204,,2679,24,0
60204,19:0:00,1341,25,1
60205,19:45:00,1341,1,1
60205,,1342,2,0
60205,,2669,3,0
60205,,1501,4,0
60205,,2101,5,0
60205,19:50:00,2102,6,1
60205,,1617,7,0
60205,,1616,8,0
60205,19:54:00,1615,9,1
60205,,1509,10,0
60205,,2448,11,0
60205,,2516,12,0
60205,,1505,13,0
60205,19:59:00,101,14,1
60205,20:1:00,2670,15,1
60205,,2671,16,0
60205,,2672,17,0
60205,,2673,18,0
60205,20:5:00,2674,19,1
60205,,2675,20,0
60205,20:10:00,2676,21,1
60205,,2677,22,0
60205,,2678,23,0
60205,,2679,24,0
60205,20:15:00,1341,25,1
60206,20:30:00,1341,1,1
60206,,1342,2,0
60206,,2669,3,0
60206,,1501,4,0
60206,,2101,5,0
60206,20:35:00,2102,6,1
60206,,1617,7,0
60206,,1616,8,0
60206,20:39:00,1615,9,1
60206,,1509,10,0
60206,,2448,11,0
60206,,2516,12,0
60206,,1505,13,0
60206,20:44:00,101,14,1
60206,20:46:00,2670,15,1
60206,,2671,16,0
60206,,2672,17,0
60206,,2673,18,0
60206,20:50:00,2674,19,1
60206,,2675,20,0
60206,20:55:00,2676,21,1
60206,,2677,22,0
60206,,2678,23,0
60206,,2679,24,0
60206,21:0:00,1341,25,1
60207,21:0:00,1341,1,1
60207,,1342,2,0
60207,,2669,3,0
60207,,1501,4,0
60207,,2101,5,0
60207,21:5:00,2102,6,1
60207,,1617,7,0
60207,,1616,8,0
60207,21:9:00,1615,9,1
60207,,1509,10,0
60207,,2448,11,0
60207,,2516,12,0
60207,,1505,13,0
60207,21:14:00,101,14,1
60207,21:15:00,2670,15,1
60207,,2671,16,0
60207,,2672,17,0
60207,,2673,18,0
60207,21:19:00,2674,19,1
60207,,2675,20,0
60207,21:23:00,2676,21,1
60207,,2677,22,0
60207,,2678,23,0
60207,,2679,24,0
60207,21:28:00,1341,25,1
60208,22:30:00,1341,1,1
60208,,1342,2,0
60208,,2669,3,0
60208,,1501,4,0
60208,,2101,5,0
60208,22:34:00,2102,6,1
60208,,1617,7,0
60208,,1616,8,0
60208,22:38:00,1615,9,1
60208,,1509,10,0
60208,,2448,11,0
60208,,2516,12,0
60208,,1505,13,0
60208,22:43:00,101,14,1
60208,22:44:00,2670,15,1
60208,,2671,16,0
60208,,2672,17,0
60208,,2673,18,0
60208,22:48:00,2674,19,1
60208,,2675,20,0
60208,22:52:00,2676,21,1
60208,,2677,22,0
60208,,2678,23,0
60208,,2679,24,0
60208,22:57:00,1341,25,1
60209,23:0:00,1341,1,1
60209,,1342,2,0
60209,,2669,3,0
60209,,1501,4,0
60209,,2101,5,0
60209,23:4:00,2102,6,1
60209,,1617,7,0
60209,,1616,8,0
60209,23:8:00,1615,9,1
60209,,1509,10,0
60209,,2448,11,0
60209,,2516,12,0
60209,,1505,13,0
60209,23:13:00,101,14,1
60209,23:14:00,2670,15,1
60209,,2671,16,0
60209,,2672,17,0
60209,,2673,18,0
60209,23:18:00,2674,19,1
60209,,2675,20,0
60209,23:22:00,2676,21,1
60209,,2677,22,0
60209,,2678,23,0
60209,,2679,24,0
60209,23:27:00,1341,25,1
60210,24:0:00,101,1,1
60210,24:1:00,2670,2,1
60210,,2671,3,0
60210,,2672,4,0
60210,,2673,5,0
60210,24:5:00,2674,6,1
60210,,2675,7,0
60210,24:9:00,2676,8,1
60210,,2677,9,0
60210,,2678,10,0
60210,,2679,11,0
60210,24:14:00,1341,12,1
20805,10:0:00,200,1,1
20805,10:10:00,201,2,1
20805,,2749,3,0
20805,10:15:00,2744,4,1
20806,10:25:00,2744,1,1
20806,,2750,2,0
20806,10:30:00,299,3,1
20806,10:40:00,200,4,1
20807,11:50:00,200,1,1
20807,12:0:00,201,2,1
20807,,2749,3,0
20807,12:5:00,2744,4,1
20808,12:15:00,2744,1,1
20808,,2750,2,0
20808,12:20:00,299,3,1
20808,12:30:00,200,4,1
20809,12:45:00,100,1,1
20809,,2101,2,0
20809,12:48:00,2102,3,1
20809,,1617,4,0
20809,,1616,5,0
20809,12:52:00,1615,6,1
20809,,1509,7,0
20809,,2448,8,0
20809,,2516,9,0
20809,12:58:00,1505,10,1
20809,12:59:00,101,11,1
20810,13:0:00,101,1,1
20810,,102,2,0
20810,13:1:00,2670,3,1
20810,,2671,4,0
20810,,2672,5,0
20810,,2673,6,0
20810,13:6:00,2674,7,1
20810,,2675,8,0
20810,13:10:00,2676,9,1
20810,13:13:00,100,10,1
20811,13:15:00,100,1,1
20811,,2101,2,0
20811,13:18:00,2102,3,1
20811,,1617,4,0
20811,,1616,5,0
20811,13:22:00,1615,6,1
20811,,1509,7,0
20811,,2448,8,0
20811,,2516,9,0
20811,13:28:00,1505,10,1
20811,13:29:00,101,11,1
20812,14:0:00,200,1,1
20812,14:10:00,201,2,1
20812,,2749,3,0
20812,14:15:00,2744,4,1
20813,14:25:00,2744,1,1
20813,,2750,2,0
20813,14:30:00,299,3,1
20813,14:40:00,200,4,1
21601,13:30:00,2375,1,1
21601,,2374,2,0
21601,,1385,3,0
21601,13:33:00,2670,4,1
21601,,2671,5,0
21601,,2672,6,0
21601,,2673,7,0
21601,13:38:00,2674,8,1
21601,,2675,9,0
21601,13:42:00,2676,10,1
21601,,2677,11,0
21601,,2678,12,0
21601,,2679,13,0
21601,13:47:00,2375,14,1
21602,13:50:00,2375,1,1
21602,,2374,2,0
21602,,1385,3,0
21602,13:53:00,2670,4,1
21602,,2671,5,0
21602,,2672,6,0
21602,,2673,7,0
21602,13:58:00,2674,8,1
21602,,2675,9,0
21602,14:2:00,2676,10,1
21602,,2677,11,0
21602,,2678,12,0
21602,,2679,13,0
21602,14:7:00,2375,14,1
21603,14:10:00,2375,1,1
21603,,2374,2,0
21603,,1385,3,0
21603,14:13:00,2670,4,1
21603,,2671,5,0
21603,,2672,6,0
21603,,2673,7,0
21603,14:19:00,2674,8,1
21603,,2675,9,0
21603,14:24:00,2676,10,1
21603,,2677,11,0
21603,,2678,12,0
21603,,2679,13,0
21603,14:29:00,1341,14,1
21604,15:5:00,2375,1,1
21604,,2374,2,0
21604,,1385,3,0
21604,15:8:00,101,4,1
21604,,102,5,0
21604,15:9:00,2670,6,1
21604,,2671,7,0
21604,,2672,8,0
21604,,2673,9,0
21604,15:15:00,2674,10,1
21604,,2675,11,0
21604,15:20:00,2676,12,1
21604,,2677,13,0
21604,,2678,14,0
21604,,2679,15,0
21604,15:25:00,2375,16,1
21605,15:45:00,200,1,1
21605,15:55:00,201,2,1
21605,,2749,3,0
21605,16:0:00,2744,4,1
21606,16:10:00,2744,1,1
21606,,2750,2,0
21606,16:15:00,299,3,1
21606,16:25:00,200,4,1
21607,17:35:00,200,1,1
21607,17:45:00,201,2,1
21607,,2749,3,0
21607,17:50:00,2744,4,1
21608,18:0:00,2744,1,1
21608,,2750,2,0
21608,18:5:00,299,3,1
21608,18:15:00,200,4,1
21609,18:15:00,101,1,1
21609,,102,2,0
21609,18:16:00,2670,3,1
21609,,2671,4,0
21609,,2672,5,0
21609,,2673,6,0
21609,18:21:00,2674,7,1
21609,,2675,8,0
21609,18:25:00,2676,9,1
21609,18:28:00,100,10,1
21610,18:30:00,100,1,1
21610,,2101,2,0
21610,18:33:00,2102,3,1
21610,,1617,4,0
21610,,1616,5,0
21610,18:38:00,1615,6,1
21610,,1509,7,0
21610,,2448,8,0
21610,,2516,9,0
21610,18:44:00,1505,10,1
21610,18:45:00,101,11,1
21611,19:0:00,101,1,1
21611,,102,2,0
21611,19:1:00,2670,3,1
21611,,2671,4,0
21611,,2672,5,0
21611,,2673,6,0
21611,19:8:00,2674,7,1
21611,,2675,8,0
21611,19:13:00,2676,9,1
21611,19:15:00,100,10,1
21612,19:40:00,2375,1,1
21612,,2374,2,0
21612,,1385,3,0
21612,19:43:00,101,4,1
21612,,102,5,0
21612,19:44:00,2670,6,1
21612,,2671,7,0
21612,,2672,8,0
21612,,2673,9,0
21612,19:49:00,2674,10,1
21612,,2675,11,0
21612,19:53:00,2676,12,1
21612,,2677,13,0
21612,,2678,14,0
21612,,2679,15,0
21612,19:58:00,2375,16,1
21613,20:15:00,101,1,1
21613,,102,2,0
21613,20:16:00,2670,3,1
21613,,2671,4,0
21613,,2672,5,0
21613,,2673,6,0
21613,20:21:00,2674,7,1
21613,,2675,8,0
21613,20:25:00,2676,9,1
21613,20:28:00,100,10,1
21614,20:30:00,100,1,1
21614,,2101,2,0
21614,20:33:00,2102,3,1
21614,,1617,4,0
21614,,1616,5,0
21614,20:38:00,1615,6,1
21614,,1509,7,0
21614,,2448,8,0
21614,,2516,9,0
21614,20:44:00,1505,10,1
21614,20:45:00,101,11,1
21615,20:45:00,101,1,1
21615,,102,2,0
21615,20:46:00,2670,3,1
21615,,2671,4,0
21615,,2672,5,0
21615,,2673,6,0
21615,20:51:00,2674,7,1
21615,,2675,8,0
21615,20:55:00,2676,9,1
21615,20:58:00,100,10,1
30805,10:0:00,100,1,1
30805,,2101,2,0
30805,10:3:00,2102,3,1
30805,,1617,4,0
30805,,1616,5,0
30805,10:7:00,1615,6,1
30805,,1509,7,0
30805,,2448,8,0
30805,,2516,9,0
30805,10:13:00,1505,10,1
30805,10:14:00,101,11,1
30806,10:15:00,101,1,1
30806,,102,2,0
30806,10:16:00,2670,3,1
30806,,2671,4,0
30806,,2672,5,0
30806,,2673,6,0
30806,10:21:00,2674,7,1
30806,,2675,8,0
30806,10:25:00,2676,9,1
30806,10:28:00,100,10,1
30807,10:30:00,100,1,1
30807,,2101,2,0
30807,10:33:00,2102,3,1
30807,,1617,4,0
30807,,1616,5,0
30807,10:40:00,1615,6,1
30807,,1509,7,0
30807,,2448,8,0
30807,,2516,9,0
30807,10:45:00,1505,10,1
30807,10:46:00,101,11,1
30808,11:35:00,200,1,1
30808,11:45:00,201,2,1
30808,,2749,3,0
30808,11:50:00,2744,4,1
30809,12:0:00,2744,1,1
30809,,2750,2,0
30809,12:5:00,299,3,1
30809,12:15:00,200,4,1
30810,12:30:00,100,1,1
30810,,2101,2,0
30810,12:33:00,2102,3,1
30810,,1617,4,0
30810,,1616,5,0
30810,12:37:00,1615,6,1
30810,,1509,7,0
30810,,2448,8,0
30810,,2516,9,0
30810,12:43:00,1505,10,1
30810,12:44:00,101,11,1
30811,13:0:00,200,1,1
30811,13:10:00,201,2,1
30811,,2749,3,0
30811,13:15:00,2744,4,1
30812,13:25:00,2744,1,1
30812,,2750,2,0
30812,13:30:00,299,3,1
30812,13:40:00,200,4,1
30813,14:15:00,1341,1,1
30813,,1342,2,0
30813,,2669,3,0
30813,,1501,4,0
30813,,2101,5,0
30813,14:20:00,2102,6,1
30813,,1617,7,0
30813,,1616,8,0
30813,14:25:00,1615,9,1
30813,,1509,10,0
30813,,2448,11,0
30813,,2516,12,0
30813,14:31:00,1505,13,1
30813,,2328,14,0
30813,,2739,15,0
30813,,1510,16,0
30813,14:34:00,1341,17,1
31601,13:30:00,101,1,1
31601,,102,2,0
31601,13:31:00,2670,3,1
31601,,2671,4,0
31601,,2672,5,0
31601,,2673,6,0
31601,13:36:00,2674,7,1
31601,,2675,8,0
31601,13:40:00,2676,9,1
31601,13:43:00,100,10,1
31602,13:45:00,100,1,1
31602,,2101,2,0
31602,13:48:00,2102,3,1
31602,,1617,4,0
31602,,1616,5,0
31602,13:52:00,1615,6,1
31602,,1509,7,0
31602,,2448,8,0
31602,,2516,9,0
31602,13:58:00,1505,10,1
31602,13:59:00,101,11,1
31603,14:0:00,101,1,1
31603,,102,2,0
31603,14:1:00,2670,3,1
31603,,2671,4,0
31603,,2672,5,0
31603,,2673,6,0
31603,14:7:00,2674,7,1
31603,,2675,8,0
31603,14:12:00,2676,9,1
31603,14:15:00,100,10,1
31604,14:15:00,100,1,1
31604,,2101,2,0
31604,14:18:00,2102,3,1
31604,,1617,4,0
31604,,1616,5,0
31604,14:23:00,1615,6,1
31604,,1509,7,0
31604,,2448,8,0
31604,,2516,9,0
31604,14:29:00,1505,10,1
31604,14:30:00,101,11,1
31605,15:0:00,200,1,1
31605,15:10:00,201,2,1
31605,,2749,3,0
31605,15:15:00,2744,4,1
31606,15:25:00,2744,1,1
31606,,2750,2,0
31606,15:30:00,299,3,1
31606,15:40:00,200,4,1
31607,15:45:00,1341,1,1
31607,,1342,2,0
31607,,2669,3,0
31607,15:50:00,100,4,1
31607,,1501,5,0
31607,,2101,6,0
31607,15:53:00,2102,7,1
31607,,1617,8,0
31607,,1616,9,0
31607,15:58:00,1615,10,1
31607,,1509,11,0
31607,,2448,12,0
31607,,2516,13,0
31607,16:4:00,1505,14,1
31607,,2328,15,0
31607,,2739,16,0
31607,,1510,17,0
31607,16:7:00,1341,18,1
31608,16:50:00,200,1,1
31608,17:0:00,201,2,1
31608,,2749,3,0
31608,17:5:00,2744,4,1
31609,17:15:00,2744,1,1
31609,,2750,2,0
31609,17:20:00,299,3,1
31609,17:30:00,200,4,1
31610,17:45:00,101,1,1
31610,,102,2,0
31610,17:46:00,2670,3,1
31610,,2671,4,0
31610,,2672,5,0
31610,,2673,6,0
31610,17:51:00,2674,7,1
31610,,2675,8,0
31610,17:55:00,2676,9,1
31610,17:58:00,100,10,1
31611,18:0:00,100,1,1
31611,,2101,2,0
31611,18:3:00,2102,3,1
31611,,1617,4,0
31611,,1616,5,0
31611,18:8:00,1615,6,1
31611,,1509,7,0
31611,,2448,8,0
31611,,2516,9,0
31611,18:14:00,1505,10,1
31611,18:15:00,101,11,1
31612,18:15:00,101,1,1
31612,,102,2,0
31612,18:16:00,2670,3,1
31612,,2671,4,0
31612,,2672,5,0
31612,,2673,6,0
31612,18:21:00,2674,7,1
31612,,2675,8,0
31612,18:25:00,2676,9,1
31612,18:28:00,100,10,1
31613,19:0:00,100,1,1
31613,,2101,2,0
31613,19:3:00,2102,3,1
31613,,1617,4,0
31613,,1616,5,0
31613,19:10:00,1615,6,1
31613,,1509,7,0
31613,,2448,8,0
31613,,2516,9,0
31613,19:16:00,1505,10,1
31613,19:17:00,101,11,1
31614,19:30:00,1341,1,1
31614,,1342,2,0
31614,,2669,3,0
31614,,1501,4,0
31614,,2101,5,0
31614,19:35:00,2102,6,1
31614,,1617,7,0
31614,,1616,8,0
31614,19:40:00,1615,9,1
31614,,1509,10,0
31614,,2448,11,0
31614,,2516,12,0
31614,19:46:00,1505,13,1
31614,,2328,14,0
31614,,2739,15,0
31614,,1510,16,0
31614,19:49:00,1341,17,1
31615,20:0:00,1341,1,1
31615,,1342,2,0
31615,,2669,3,0
31615,,1501,4,0
31615,,2101,5,0
31615,20:5:00,2102,6,1
31615,,1617,7,0
31615,,1616,8,0
31615,20:10:00,1615,9,1
31615,,1509,10,0
31615,,2448,11,0
31615,,2516,12,0
31615,20:16:00,1505,13,1
31615,,2328,14,0
31615,,2739,15,0
31615,,1510,16,0
31615,20:19:00,1341,17,1
31616,20:45:00,100,1,1
31616,,2101,2,0
31616,20:48:00,2102,3,1
31616,,1617,4,0
31616,,1616,5,0
31616,20:53:00,1615,6,1
31616,,1509,7,0
31616,,2448,8,0
31616,,2516,9,0
31616,20:59:00,1505,10,1
31616,21:0:00,101,11,1
